161161	1081
110603	1082
128743	1083
13298	1084
115324	1085
82089	1086
186706	1087
9724	1088
123656	1089
16560	1090
146437	1091
174408	1092
7344	1093
142344	1094
119635	1095
27856	1096
11	1097
158082	1098
15	1099
7124	1100
15077	1101
11192	1102
18059	1103
177588	1104
90791	1105
13	1106
52	1107
8185	1108
66405	1109
7989	1110
69728	1111
6587	1112
235	1113
27366	1114
275	1115
4058	1116
187536	1117
2239	1118
64007	1119
119585	1120
13165	1121
181	1122
107960	1123
2779	1124
52403	1125
26	1126
101717	1127
1743	1128
92863	1129
8489	1130
135089	1131
63	1132
9755	1133
192094	1134
13	1135
4984	1136
13956	1137
6	1138
3869	1139
88525	1140
196548	1141
6557	1142
20598	1143
3854	1144
5236	1145
42967	1146
158712	1147
160805	1148
61	1149
16003	1150
14079	1151
21	1152
12558	1153
2627	1154
33460	1155
12	1156
2015	1157
1182	1158
3939	1159
26837	1160
16	1161
1	1162
125167	1163
154874	1164
4814	1165
148489	1166
2189	1167
1322	1168
100033	1169
11	1170
22058	1171
5076	1172
74	1173
3815	1174
36771	1175
4	1176
17633	1177
24178	1178
4273	1179
77386	1180
2956	1181
162896	1182
14555	1183
12704	1184
381	1185
72466	1186
5087	1187
285	1188
11	1189
6880	1190
63541	1191
159832	1192
122771	1193
8727	1194
131983	1195
101	1196
5642	1197
133756	1198
9780	1199
191245	1200
150254	1201
3011	1202
92896	1203
3467	1204
9411	1205
22245	1206
26148	1207
4	1208
140931	1209
57622	1210
24170	1211
61954	1212
13880	1213
108965	1214
3708	1215
69312	1216
150100	1217
184236	1218
95487	1219
3848	1220
51422	1221
683	1222
88148	1223
179679	1224
14	1225
5	1226
1292	1227
890	1228
118953	1229
6	1230
3959	1231
27453	1232
60975	1233
5845	1234
174	1235
111943	1236
1294	1237
129594	1238
1535	1239
132357	1240
339	1241
356	1242
1302	1243
78508	1244
23	1245
187731	1246
19976	1247
72	1248
18877	1249
309	1250
55	1251
1695	1252
28523	1253
22080	1254
72943	1255
187489	1256
187458	1257
8487	1258
30	1259
193820	1260
127254	1261
20	1262
185378	1263
188921	1264
105108	1265
115136	1266
12774	1267
87735	1268
5559	1269
125270	1270
105615	1271
177812	1272
16722	1273
114588	1274
92165	1275
36905	1276
117422	1277
130815	1278
23062	1279
125197	1280
132409	1281
150594	1282
177018	1283
160299	1284
835	1285
4	1286
26975	1287
102462	1288
13	1289
3563	1290
10263	1291
12	1292
599	1293
4	1294
152723	1295
109652	1296
7793	1297
238	1298
1505	1299
678	1300
160836	1301
23962	1302
92778	1303
113739	1304
85641	1305
11424	1306
138691	1307
6858	1308
195454	1309
23091	1310
13327	1311
129402	1312
10	1313
23	1314
26498	1315
1353	1316
13413	1317
124864	1318
26682	1319
7	1320
953	1321
9914	1322
184738	1323
182497	1324
148604	1325
28	1326
4095	1327
132553	1328
192032	1329
71082	1330
162318	1331
11090	1332
2054	1333
9461	1334
38586	1335
6306	1336
67474	1337
8	1338
161163	1339
132255	1340
87263	1341
26958	1342
143898	1343
14494	1344
36	1345
70159	1346
89562	1347
23443	1348
4552	1349
5691	1350
103884	1351
13883	1352
9453	1353
174744	1354
13556	1355
61111	1356
17753	1357
567	1358
5259	1359
93367	1360
163409	1361
100372	1362
129889	1363
72	1364
14161	1365
1669	1366
1455	1367
5807	1368
8	1369
54405	1370
3	1371
14216	1372
134325	1373
12	1374
151485	1375
73570	1376
8187	1377
104874	1378
13127	1379
82594	1380
25949	1381
163492	1382
144857	1383
88969	1384
12797	1385
