6151	14	10	7.67
591	735	3	18.27
24023	102	3	13.93
107	10368	6	34.06
106	16972	3	16.11
16641	14	7	19.09
186	141	71	219.76
142	13260	6	54.16
490	12	6	6.38
15633	14	4	5.11
101	2582	7	7.39
9779	14	8	11.16
767	2089	7	73.04
738	101	16	7.67
133	2230	4	12.44
1151	740	5	42.1
1154	126	7	17.27
27660	14	5	20.04
802	16	5	13.39
7829	104	4	13.16
225	257	11	38.85
103	1657	25	68.42
196	919	12	71.67
1537	139	3	6.91
105	5878	13	75.88
102	4459	7	14.88
101	6572	4	7.62
212	9827	3	26.86
4029	14	21	24.52
1146	120	6	10.43
1172	214	3	12.39
189	542	4	10.67
26018	114	3	22.86
128	2980	16	101.23
283	300	3	6.56
125	2610	4	11.58
107	8919	3	11.27
27257	14	3	5.87
122	438	27	75.95
1714	543	5	43.07
9349	6333	3	50.94
23236	14	6	24.04
249	193	6	9.75
34907	14	4	16.03
402	187	3	4.56
5027	129	14	105.08
880	3802	3	30.99
18333	102	3	11.76
16239	14	5	8.83
508	25315	5	84.57
674	173	5	15.36
164	229	12	20.83
6963	128	4	21.86
130	281	17	24.46
473	8278	3	33.09
2649	115	4	9.3
101	5816	4	6.68
9821	14	11	23.74
103	4234	4	5.26
3484	110	3	6.07
2945	1085	9	111.66
1955	5434	3	38.29
318	3501	4	33.67
132	1862	5	15.61
1659	121	4	7.19
162	326	5	6.27
101	1756	36	118.61
101	40510	3	22.01
400	154	4	4.59
153	6194	3	18.23
128	1891	10	42.76
10793	3145	4	65.39
692	138	4	5.77
107	13531	4	22.41
16487	122	7	63.49
10313	14	7	8.73
9346	158	3	21.86
459	2305	3	23.57
25177	162	3	31.57
128	4485	4	17.53
11044	14	8	14.67
3220	176	3	16.04
213	112	61	95.35
123	1387	6	13.46
128	777	11	30.82
2831	131	4	13.81
3890	118	9	44.78
102	20210	5	28.55
10014	101	3	7.24
102	4490	8	19.03
17622	26963	3	69.14
1512	572	8	74.96
135	7136	3	16.23
102	6475	4	7.72
225	232	5	8.89
191	3789	3	18.05
105	3373	10	37.95
802	119	9	16.7
2811	134	3	9.34
4792	131	4	18.46
11119	14	9	19.26
103	1487	8	5.27
1509	111	61	389.79
272	9986	3	30.21
12	7727	4	23.18
1928	115	5	10.48
34175	14	3	7.81
189	752	5	18.55
3246	106	4	8.02
347	312	4	13.77
101	19621	4	19.94
102	19993	3	12.74
1877	127	4	9.95
2983	134	3	9.72
9380	118	3	14.68
856	6568	3	34.89
943	2627	6	66.28
2637	1274	3	30.46
182	288	4	4.66
4878	109	4	12.63
123	246	22	24.98
128	1918	10	42.93
26469	14	3	5.87
116	29857	3	25.57
151	3933	10	72.55
30327	104	4	33.47
400	1	12	11.23
108	9981	5	26.22
366	218	4	9.82
12384	14	11	33.5
2269	139	3	9.1
672	14	69	15.18
165	685	4	9.48
6556	663	3	33.24
103	4203	6	11.8
547	373	3	13.32
21903	14	3	4.57
102	7619	4	9.17
179	9785	3	24.64
103	5044	6	14.39
44524	14	3	12.02
102	6167	3	3.97
275	9428	3	29.49
101	8152	3	5.71
134	4033	3	11.66
115	12489	3	16.66
119	13604	5	36.18
32774	14	3	7.81
259	135	15	21.41
603	2015	7	68.9
700	112	9	10.47
130	240	37	87.1
165	390	7	15.47
131	378	7	5.68
396	1459	3	19.3
1387	127	3	4.36
1037	14	54	20.68
3081	104	4	5.01
1205	4603	3	34.05
1611	251	3	16.05
497	663	3	16.6
4850	104	4	8.57
666	175	9	38.05
124	711	6	7.65
123	1083	6	10.94
381	2568	8	76.63
541	348	7	41.14
1026	111	5	4.03
11315	42121	3	71.91
219	8471	3	26.49
1468	135	6	19.26
328	1462	4	26.23
107	3803	5	13.54
2341	494	5	45.5
109	3571	14	70.26
11607	14	12	37.18
172	382	12	40.48
138	24398	3	28.41
437	172	6	14.88
101	12118	5	19.77
318	9507	3	31.21
8109	14	12	22.01
1326	125	62	440.18
619	2640	8	86.38
179	3233	3	16.37
4232	114	35	291.7
104	15249	3	13.1
7269	122	18	158.17
1353	1	4	4.68
101	9742	4	11.46
377	1694	8	68.98
146	5789	3	16.13
567	248	4	15.5
3299	134	9	50.8
2370	114	14	60.93
119	19316	5	42.92
139	3804	3	12.51
112	2351	5	10.94
201	253	4	4.9
172	693	21	122.14
168	1221	6	25.41
990	102	13	7.39
195	45119	3	41.49
514	665	4	24.63
147	24374	3	29.6
1404	125	4	6.75
140	2637	8	42.31
119	20006	6	55.79
261	349	5	17.01
262	233	5	11.28
8762	132	4	25.5
1634	240	3	15.74
147	17048	7	78.73
168	755	5	15.2
3545	1409	3	33.05
4048	20385	3	54.2
235	7053	3	25.75
115	21360	3	21.76
5146	118	3	10.31
6166	120	3	11.72
687	299	20	160.12
108	18120	3	17.04
149	1268	10	46.19
3911	116	5	17.8
8239	119	5	28.41
104	10295	3	10.06
102	11100	3	8.11
599	906	3	19.6
501	102	20	6.33
33090	14	3	7.81
1522	14	79	134.58
442	349	5	23.92
45987	14	3	12.02
13954	14	6	10.33
403	2756	4	33.88
12128	14	5	5.03
43704	14	3	12.02
110	18217	7	61.36
115	1627	5	9.03
117	2249	6	17.2
238	227	9	26.42
7574	14	8	6.68
514	2062	3	23.47
960	129	10	30.44
3805	160	11	86.18
111	3737	3	6.56
203	102	349	866.54
1125	148	10	43.21
5342	113	4	14.51
284	12845	5	60.16
3235	201	3	17.85
342	291	3	7.97
341	421	5	23.1
119	28778	4	41.01
119	31276	3	26.27
122	164	92	154.34
185	125	333	1692.28
1175	137	14	64.47
1529	16208	3	45.79
102	23358	5	31.47
165	122	60	63.21
131	140	363	1399.64
6389	1	4	17.34
147	13312	9	98.56
102	3322	13	34.56
12	2896	4	13.93
135	4135	3	12.16
101	7942	4	9.41
451	240	4	13.38
104	6586	3	6.8
102	7313	7	23.45
34476	14	3	7.81
102	5600	19	94.04
103	4477	7	16.88
163	213	46	175.4
701	302	3	12.98
486	4789	3	29
144	16134	3	24.08
6774	14	20	51.27
135	3327	4	16.62
5511	12	9	59.95
102	20615	3	12.74
11588	1034	4	56.38
8871	3890	4	65.21
220	1	24	16.06
592	624	3	17.28
429	3345	4	36.4
1006	208	11	68.52
15487	732	3	40.74
110	11270	5	30.02
107	8499	3	10.95
464	1260	3	19.76
125	6261	4	19.67
4679	113	3	8.33
6287	14	12	13.67
346	984	4	23.73
1932	7109	7	107.59
102	6916	3	4.67
101	7055	3	4.8
904	266	6	35.15
391	200	49	345.22
15058	113	5	35.14
129	7601	6	40.11
101	4931	5	8.57
103	6186	3	4.74
135	1009	39	243.42
12	1815	7	24.92
2742	120	4	10.62
3767	118	3	8.16
705	1	7	7.63
102	2439	7	6.81
102	1012	25	38.47
101	624	28	27.27
6904	119	4	18.95
105	1152	8	10.26
196	636	6	23.22
194	404	3	4.95
4182	113	12	63.99
105	3647	4	8.79
422	526	4	21.01
455	175	11	42.7
40177	14	3	12.02
9529	118	6	39.51
1213	5485	3	35.37
3040	116	4	10.4
4159	132	3	11.59
3404	101	6	7.8
121	3914	5	19.7
44863	14	3	12.02
128	1015	17	69.16
107	14866	3	15.44
189	315	42	247.43
31957	14	3	7.81
882	1050	8	76.55
111	9723	3	13.29
2411	194	3	15.27
13058	14	5	5.76
9920	193	3	25.42
139	1114	10	39.18
141	324	9	12.3
186	15187	7	83.04
205	644	10	50.97
107	2464	29	156.43
743	465	3	16.91
1405	14	36	9.57
112	5775	4	14.81
238	527	5	20.35
16317	104	3	13.83
337	111	90	333.95
14268	14	5	6.62
45657	14	3	12.02
102	13154	3	9.06
117	2459	4	9.3
623	546	5	33.15
1673	135	6	20.86
180	307	7	15.58
119	5060	7	35.84
106	11354	4	20.05
102	10890	7	31.23
1489	157	3	9.16
120	444	7	4.19
3686	139	6	32.94
115	1188	4	3.86
102	14825	3	10.23
2488	154	4	18.25
109	5063	7	30.76
381	3420	3	24.65
173	1137	6	26.16
5371	283	3	25.22
110	2307	5	10.51
107	2708	6	14.2
154	9000	3	21.21
1375	1071	3	25.12
140	2129	6	25.49
804	102	20	17.87
109	4136	3	6.74
172	2812	7	45.41
506	220	3	8.28
223	8793	3	27.06
102	9552	4	11.57
985	151	41	294.11
1429	1050	6	59.15
43284	14	3	12.02
240	1920	3	16.74
